channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,9Vs37XUF0JU,https://www.youtube.com/watch?v=9Vs37XUF0JU,Lamine Yamal Skill Tutorial ✨🇪🇸 #adidas #football #LamineYamal,"Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2025-01-24T09:00:10Z,"adidas,football,futbol,soccer,lamine,yamal,skill,tutorial,trick,spain,barcelona,tuto,learn",11044308,381597.0,,1653,10
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,kb6jeJlqBMg,https://www.youtube.com/watch?v=kb6jeJlqBMg,Lamine Yamal is the best student 🥰💗 #LamineYamal #adidas #f50,"The best student deserves the best boots ✨🧑‍🎓

Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-12-17T13:03:11Z,"adidas,football,lamine yamal,new,boots,shoes,boot,shoe,lamine,yamal,footballer,player,barcelona,best,f50,soccer,spain",2913875,98479.0,,446,8
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,stPs1gsTtl0,https://www.youtube.com/watch?v=stPs1gsTtl0,Lamine Yamal 🤝 Kopa Trophy #adidas #football #lamineyamal,"Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-10-29T08:24:55Z,"adidas,lamine yamal,lamine,yamal,fc,barcelona,euro,2024,best,player,kopa,trophy,ballon,d'or,ballon d'or,ceremony,football,footballer,football player",1993244,57039.0,,529,9
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,AIJSEqgUZGU,https://www.youtube.com/watch?v=AIJSEqgUZGU,letting your intrusive thoughts take over at the adidas factory 👀🤫 #adidas #football #footballboots,"Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-08-24T09:00:08Z,"adidas,football,boots,lionel,messi,predator,F50,copa",28854390,393456.0,,267,17
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,zp9B_G22Hss,https://www.youtube.com/watch?v=zp9B_G22Hss,"control challenge with Zidane, Del Piero, Vieira and Schweinsteiger 😮‍💨 #adidas #football #challenge","Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-08-22T09:01:01Z,"Alessandro Del Piero,Bastian Schweinsteiger,Patrick Vieira,Zinédine Zidane,adidas,arsenal,barcelona,bayern,chelsea,cristiano ronaldo,delpiero,football,futbol,fußball,juventus,kit,lamine yamal,legends,liverpool,madrid,manchester united,mbappe,messi,munich,real,ronaldo,shorts,soccer,third,ur cristiano,zidane",23677588,456923.0,,2204,19
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,82Ndrpk6118,https://www.youtube.com/watch?v=82Ndrpk6118,Noah Lyles teaching you how to do the perfect dap #NoahLyles #running #adidas,"Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-07-29T15:00:15Z,"adidas,running,Noah,Lyles,Noah Lyles,Track,athletic,athletics,athlete,runner,olympics,olympic,paris,2024,paris 2024",3674448,110364.0,,478,22
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,ebAHGzj5QSI,https://www.youtube.com/watch?v=ebAHGzj5QSI,a special birthday cake for Lamine Yamal 🎂⚽️😍 #LamineYamal #Euro2024 #Spain,"The perfect 17 years old bithday cake for Lamine Yamal ✨

Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/@adidas",2024-07-13T08:52:17Z,"adidas,spain,españa,espana,compleano,compleaňo,birthday,lamine,yamal,lamine yamal,sefutbol,RFEF,euro,2024,euro2024,euro 2024,final,finale,berlin,fussballliebe,football,futbol,fútbol",13189287,370427.0,,4870,38
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,GXIfOwteamA,https://www.youtube.com/watch?v=GXIfOwteamA,Lamine Yamal 4 storey high control at adidas HQ 🔥⚽️😳 #lamineyamal #football #adidas,"what can't he do 🤷‍♂️

Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/adidas",2024-06-06T14:38:07Z,"adidas,adidas football,football,lamine,yamal,lamine yamal,barcelona,spain,football skills,skills,control",59080465,1764257.0,,2855,10
adidas,UCuLUOxd7ezJ8c6NSLBNRRfg,https://www.youtube.com/@adidas,"Through sport, we have the power to change lives. #YouGotThis
",2005-10-29T14:23:47Z,1890000,76dvJGizc8A,https://www.youtube.com/watch?v=76dvJGizc8A,T20 Cricket World Cup | adidas x BCCI,"Continuing their unwavering support for team India, adidas unveiled the 'You Got This' campaign, aiming to foster a positive mindset for cricketers gearing up for ICC Men’s T20 World Cup. 

With this campaign adidas aims to encourage each one of them to reinvigorate their love for cricket and wave goodbye to pressure arising from the nation’s expectations of a win. Setting the stage for the much-awaited tournament, ‘You Got This’ awakens a sense of optimism and self-belief in team India. 

Set against the song, ‘Under Pressure’ by Queen & David Bowie, the ‘You Got This’ film delves into the intense pressure experienced by the team before every match. 

Featuring prominent Indian team players including Rohit Sharma, Virat Kohli, Hardik Pandya, Shubman Gill, Mohammed Siraj, Kuldeep Yadav and Ravindra Jadeja, the film captures every emotion that a cricketer feels before the game. 

Further, showcasing the backyard mindset which showcases the individual passion and love for the game in itself that helps each cricketer to rise above and play with joy and total freedom.

Find out more at http://www.adidas.com

Follow us:
Instagram - http://www.instagram.com/adidas
Twitter - https://www.twitter.com/adidas 
TikTok - https://www.tiktok.com/adidas",2024-05-08T12:30:05Z,"adidas,india cricket,india cricket world cup,cricket world cup,bcci,t20 world cup,t20 cricket,t20 cricket world cup,adidas india,india cricket jerseys,rohit sharma,adidas cricket,Virat Kohli,Hardik Pandya,Shubman Gill,sachin tendulkar,dhoni,MS Dhoni,Jofra Archer,Ben Stokes,Shane Warne,Brian Lara,fast bowling,big hitting,yorker,bouncer,wickets,sixes,6 hitting,boundaries",2235845,35506.0,,1683,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,KGa2U5Rahmw,https://www.youtube.com/watch?v=KGa2U5Rahmw,McVeggie + Coke Zero @ Just ₹149!,"Grab the delicious McSaver Meal with McVeggie, Fries, and a refreshing Coke Zero at just ₹149! It's a delightful treat that's easy on your wallet.
#JustAddCokeZero",2025-03-20T11:29:20Z,,12584686,43.0,,3,31
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,f45FgoW836Y,https://www.youtube.com/watch?v=f45FgoW836Y,Juntos en todas | Coca-Cola,Hablamos como vivimos ¡Porque de alguna manera u otra nunca dejamos de estar juntos! ❤️ #JuntosEnTodas,2025-03-03T15:01:34Z,,7677373,670.0,,61,60
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,JD87m1LvS40,https://www.youtube.com/watch?v=JD87m1LvS40,Time for a Coca-Cola Halftime,"Life is a long game of hustle. We all need the time to reset and get back to it. We all need a Halftime. Whether you’re losing steam mid-reel, forgetting your dance floor groove, or just feeling out of sync, a chilled sip of Coca-Cola brings you back with a bang.

 
#CokeHalftime #CocaColaHalftime #HalftimeCokeTime #CocaColaIndia #Halftime #RealMagic",2025-02-20T14:36:28Z,,21740637,1480.0,,239,61
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,37nRbnjjU_Y,https://www.youtube.com/watch?v=37nRbnjjU_Y,Coca-Cola Orange Cream | We All Scream for Orange Cream,"Introducing all-new Coca-Cola Orange Cream, because we all scream for orange cream.",2025-02-10T21:12:23Z,"Coca-Cola,Coca Cola,Coke,#WeAllScreamForOrangeCream,#CokeOrangeCream",6942692,2573.0,,111,16
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,UnEQvsOa-3g,https://www.youtube.com/watch?v=UnEQvsOa-3g,Coke Halftime,"There's a time for real magic. Halftime. Take a sip and let the magic move you.
#Halftime #CocaColaNepal #CocaColaUplift
#CocaCola #Coke #RealMagic #Freestyle #HalftimeBhayo

Credits
Agency: Prisma Advertising/Ogilvy Team
Production House: Hungry Films
Music: Wangden Sherpa
Artists: Alex Bishwokarma & Karuna Baram",2025-01-28T14:00:25Z,,6245570,336.0,,36,45
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,4RSTupbfGog,https://www.youtube.com/watch?v=4RSTupbfGog,The Holiday Magic is coming.,Wishing you a merry and bright holiday season from Coca-Cola.,2024-11-18T16:58:04Z,"Coca-Cola,Coca Cola,Coke",8215269,9211.0,,7110,30
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,RCE32cn09qU,https://www.youtube.com/watch?v=RCE32cn09qU,Just Add Coke Zero to Subway's New Hot & Cheesy Signature Subs,"Now make your Subway meal even more delicious! #JustAddCokeZero to the newly launched Hot & Cheesy Signature Subs at a Subway near you 🥤
@SubwayIndiaSocial


#JustAddCoke #CocaColaIndia #RealMagic #CocaCola #CokeZero #JustAddCokeZero",2024-10-15T14:41:37Z,,14019189,152.0,,14,30
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,yTUN7xtuBrI,https://www.youtube.com/watch?v=yTUN7xtuBrI,Coca-Cola X Diljit Dosanjh - Khud ko Jaga!,"There’s no shadow of doubt, jab dil nahi lagta, ek thanda Coke mangta. #CocaColaIndia #RealMagic #Coke",2024-10-13T08:30:04Z,,12953324,222.0,,18,30
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,K0iQz8sKAzk,https://www.youtube.com/watch?v=K0iQz8sKAzk,Coca Cola Kwave,,2024-09-19T19:57:38Z,,7637944,798.0,,20,16
Coca-Cola,UCosXctaTYxN4YPIvI5Fpcrw,https://www.youtube.com/@Coca-Cola,"Welcome to Coca-Cola's YouTube channel! Our channel is dedicated to the Real Magic that Coca-Cola inspires around the world. Check out our videos for new and original content featuring music, culture, entertainment, sports, and more. Join the fun through magical experiences on stage, on the field, in game, or behind the scenes.

Experience the #RealMagic of Coca-Cola and keep up with with us by subscribing to the channel for the latest updates.

Discover more at https://www.coca-cola.com

",2006-01-01T20:14:52Z,4600000,KMtvRLxNjHs,https://www.youtube.com/watch?v=KMtvRLxNjHs,Coca Cola Kwave,,2024-09-19T19:57:20Z,,4839495,3861.0,,54,16
